0	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
1	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
2	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
3	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
4	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
5	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
6	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
7	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
8	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
9	[0.4588772383671837, 0.4591911702896728, 0.45947174734580537, 0.4594275163426342, 0.4592465977467988, 0.4601524279423898, 0.4603462193512726, 0.45966479912668573, 0.45850953588463933, 0.47113928601996125, 0.47453915698484767, 0.48806972917110386, 0.4941004522647519, 0.5150526335618801, 0.5069482749493452, 0.4972459720258144, 0.4712173498055848, 0.483546225400522, 0.4753779081582124, 0.46498826120325193, 0.4659337847417507, 0.4665894622566225, 0.46676252902750637, 0.4672620476736759, 0.4668824611964717, 0.46723592272694486, 0.466810533443893, 0.4661302327138205, 0.4644373194138302, 0.4622267954887326, 0.4610531661850383, 0.45634895202296305]	[0.4588947053955507, 0.45857722311695065, 0.45848800100206927, 0.4583443401484361, 0.4585448395024342, 0.4572570853421594, 0.45734854860676016, 0.4581051040076448, 0.4593291032225014, 0.453334450190898, 0.44110285205199606, 0.3949042474933041, 0.32818177642721597, 0.293272784224994, 0.3255080283821121, 0.38383811507072024, 0.41480699735566223, 0.39601423289094795, 0.41505434987180023, 0.42906040892467445, 0.445314088610533, 0.4422237930887013, 0.44298211739544, 0.44232319849918045, 0.4404824795844111, 0.4379602761872846, 0.4380934518679357, 0.43905122949106173, 0.44910577624015685, 0.4502082860375335, 0.45339430108754, 0.46055122872651505]	
