-3.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
-2.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
-1.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
0.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
1.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
2.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
3.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
4.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
5.0	[10.883235530745633, 14.505026999094351, 29.327278422499397, 45.88878104573669, 51.50526335618801, 61.31011260182492, 73.69992861398926, 76.5133314991158, 59.869804540314334]	
