-3.0	[41.49810208622447, 53.28105899908141, 61.45262639742424, 72.01276618325879, 75.78443370780744, 79.48395652322208, 85.66895678936686, 82.52666677087281]	
-2.0	[41.49810208622447, 53.28105899908141, 61.45262639742424, 72.01276618325879, 75.78443370780744, 79.48395652322208, 85.66895678936686, 82.52666677087281]	
-1.0	[41.49810208622447, 53.28105899908141, 61.45262639742424, 72.01276618325879, 75.78443370780744, 79.48395652322208, 85.66895678936686, 82.52666677087281]	
0.0	[41.49810208622447, 53.28105899908141, 61.45262639742424, 72.01276618325879, 75.78443370780744, 79.48395652322208, 85.66895678936686, 82.52666677087281]	
1.0	[41.49810208622447, 53.28105899908141, 61.45262639742424, 72.01276618325879, 75.78443370780744, 79.48395652322208, 85.66895678936686, 82.52666677087281]	
2.0	[41.49810208622447, 53.28105899908141, 61.45262639742424, 72.01276618325879, 75.78443370780744, 79.48395652322208, 85.66895678936686, 82.52666677087281]	
3.0	[41.49810208622447, 53.28105899908141, 61.45262639742424, 72.01276618325879, 75.78443370780744, 79.48395652322208, 85.66895678936686, 82.52666677087281]	
4.0	[41.49810208622447, 53.28105899908141, 61.45262639742424, 72.01276618325879, 75.78443370780744, 79.48395652322208, 85.66895678936686, 82.52666677087281]	
